# id,x,y,z,varphi1 [rad],phi [rad],varphi2 [rad],volume [um^3]
4.340000000000000000e+03,-1.275163669250855669e+01,5.256115162959561715e+00,4.279070277883899109e+01,7.839741014000000119e-01,9.272000000000000242e-01,2.447854368999999863e+00,1.099132712379250165e+02
4.341000000000000000e+03,-2.322030236098164835e+00,-1.642909162470006379e+01,4.411918717144654778e+01,3.374331825999999923e-01,7.307000000000000162e-01,2.414015188000000034e+00,7.939588741285065510e+01
4.347000000000000000e+03,1.959713088920254975e+01,-1.266713836821344863e+00,4.445977601046701011e+01,-2.593642629000000088e+00,5.887390000000000123e-01,-1.180092364999999921e+00,4.226126634848853314e+01
4.353000000000000000e+03,-2.095701011539300751e+01,-1.887649439575677990e+00,4.296514543034897571e+01,-2.004326713000000204e+00,6.159970000000000168e-01,-8.871538598999999525e-01,1.921045635119784478e+01
4.356000000000000000e+03,-4.637634827738916776e+00,2.423657435746081390e+00,4.606002266519952570e+01,6.017462925000000018e-01,7.722599999999999465e-01,2.211888202999999997e+00,2.086835299412798150e+01
4.357000000000000000e+03,-2.053999882482479933e+01,1.676015287604743165e+00,4.911815645172252687e+01,-1.844658989000000027e+00,6.649380000000000290e-01,-1.090221459999999976e+00,1.684592161216968975e+01
4.359000000000000000e+03,7.446919307175384972e+00,-1.863354652179530646e+01,4.067166695951556221e+01,-4.862686028000000049e-01,7.992489999999999872e-01,-2.114170040999999944e+00,1.055024335400432456e+01
4.363000000000000000e+03,4.860278244454998009e-01,1.190401107596488472e+01,4.329556480066355562e+01,-5.282079223000000212e-01,9.900160000000000071e-01,-2.177200002000000190e+00,1.067656511552940657e+02
4.367000000000000000e+03,-7.602400987399017929e+00,-5.092454005093975056e+00,4.234137233285597546e+01,-1.130872072999999922e+00,9.001829999999999554e-01,-2.119388723000000141e+00,3.599774842495084215e+01
4.372000000000000000e+03,-2.162977553877022174e+01,1.931504820686538082e+01,3.898816803503508766e+01,-7.418041968999999902e-01,6.255039999999999489e-01,-2.802064055999999859e+00,3.460452962195437010e+01
4.374000000000000000e+03,9.317354840865313292e+00,2.069613893549408346e+01,4.583984844299460804e+01,2.251240280000000205e+00,7.972050000000000525e-01,1.098550534999999995e+00,1.940473491261629491e+01
4.377000000000000000e+03,7.646512050984386910e+00,-1.828361181225984922e+01,4.947832308050119821e+01,-6.957500292999999614e-01,9.268579999999999597e-01,-2.415240273000000215e+00,2.725921183089285904e+01
4.383000000000000000e+03,4.347948280988086722e+00,-4.597808053269241135e+00,4.488689232183796918e+01,-2.526159014000000091e+00,9.061919999999999975e-01,-8.250531510999999929e-01,4.357129536134041246e+02
4.385000000000000000e+03,1.663009460861015398e+01,-1.637984756773577288e+01,4.912575822496063438e+01,-2.070639862999999803e+00,9.367349999999999843e-01,-7.263529904000000093e-01,7.470229302937586624e+01
4.388000000000000000e+03,7.067140038202038177e+00,5.592828304801436445e+00,4.820639222156822967e+01,-4.048959830000000149e-01,9.359960000000000502e-01,-2.424986281999999882e+00,7.120008199197143028e+01
4.391000000000000000e+03,-3.130878183835855921e+00,5.630606386715973244e+00,4.491636852201131802e+01,2.427365679000000220e+00,8.669869999999999521e-01,8.235211372999999835e-01,1.352990604182325569e+02
4.393000000000000000e+03,2.185638569144247612e+01,2.863533606501444950e-02,3.940572054111714095e+01,8.081846472999999476e-01,7.941300000000000026e-01,2.476504811999999944e+00,4.941226590069062041e+01
4.397000000000000000e+03,1.724199752536862462e+01,1.603179085746753074e+01,4.968340454722018507e+01,-2.935122865999999942e+00,6.927440000000000264e-01,3.820766018000000264e-01,5.320246787297984525e+01
4.399000000000000000e+03,1.693804453503320762e+00,2.117301471741263441e+01,4.979867649007639585e+01,5.907588542999999692e-01,8.819759999999999822e-01,2.778598628000000126e+00,5.614128129343201934e+00
4.400000000000000000e+03,1.500607370795564854e+01,3.120013947028853263e+00,4.937643831548231077e+01,1.156399584000000091e+00,7.294730000000000381e-01,2.442934093999999945e+00,2.837442940470975827e+02
4.406000000000000000e+03,-1.256853170530857078e+01,-2.172570725482599130e+01,4.489593191292993168e+01,-6.225356475000000112e-01,6.802080000000000348e-01,-2.440824311000000080e+00,3.492261224881538340e+01
4.407000000000000000e+03,-1.024279766601679853e+01,-1.608288337461416306e+00,4.449404804518881917e+01,-2.018981700999999962e+00,8.767209999999999726e-01,-1.023904179000000081e+00,1.760155985089832029e+02
4.408000000000000000e+03,8.137767859095578871e+00,1.619106535762932708e+01,5.141710506380661627e+01,2.050037383999999907e+00,7.848739999999999606e-01,1.107871236000000037e+00,7.487921443153345535e+01
4.409000000000000000e+03,-1.528009588974524746e+01,1.028040766650967797e+01,4.493013782713744320e+01,3.135601262999999861e+00,6.942859999999999587e-01,-5.182908897000000348e-01,1.982940639580220221e+01
4.416000000000000000e+03,-6.748254832966578576e+00,1.058657423869573933e+01,5.033675516883339895e+01,2.626362767999999903e+00,8.405960000000000099e-01,1.005675942000000100e+00,3.935830691939906245e+01
4.417000000000000000e+03,7.912586829184428794e+00,-9.791423661302912862e+00,5.202185792111236395e+01,-2.091942282000000208e+00,8.884279999999999955e-01,-8.309292862999999585e-01,1.213680743703872622e+02
4.418000000000000000e+03,6.711276471391848908e+00,2.133284219706571605e+01,5.307768943378214743e+01,-2.854903660999999815e+00,7.600740000000000274e-01,-9.053890302999999529e-01,8.120403463836784397e+01
4.420000000000000000e+03,-1.519126706035783414e+01,4.899079262814971081e+00,4.759772028813904399e+01,-1.195664349999999931e+00,9.414569999999999883e-01,-2.542514629999999887e+00,4.096110209247832756e+01
4.421000000000000000e+03,1.308347904295187547e+01,2.002732400075608155e+01,4.667411808833354314e+01,2.250168045000000117e+00,9.415989999999999638e-01,7.426845945000000171e-01,8.888524395287204527e+01
4.426000000000000000e+03,9.937081839895755664e+00,4.187549249430968068e+00,4.611752722608085264e+01,5.558097941999999847e-01,5.855580000000000229e-01,2.072643965000000144e+00,1.426254167934125689e+02
4.427000000000000000e+03,7.839479744597431576e+00,-1.544173624326819549e+01,4.418114911300017411e+01,1.206567629000000030e+00,6.908539999999999681e-01,2.388530858000000201e+00,1.370088015380430022e+02
4.431000000000000000e+03,2.162303723412133039e+01,1.479072950165007860e+01,5.004200126578107444e+01,2.287022780000000033e+00,5.847569999999999713e-01,1.136533022999999920e+00,7.306484082897563326e+01
4.433000000000000000e+03,3.127667174559696783e-01,-1.102812300129797940e+01,4.681589579864198924e+01,-1.207387027000000057e-01,8.187459999999999738e-01,-3.049451652000000124e+00,1.161713257144395612e+02
4.437000000000000000e+03,1.369566883873231689e+01,1.181627916975038595e+01,4.742266419097514074e+01,2.336819141999999960e+00,7.700749999999999540e-01,6.297127453999999958e-01,1.143318999703501930e+02
4.439000000000000000e+03,7.934261094870808106e-01,1.506028945797993401e+01,4.839547646595252672e+01,-5.450080285999999719e-01,9.654439999999999689e-01,-2.595620424999999898e+00,1.030715823764326302e+02
4.440000000000000000e+03,3.721901590438187135e+00,-1.694812906847631240e+01,4.009260375670822896e+01,-1.817791774000000027e+00,7.052049999999999708e-01,-6.941022569000000475e-01,1.329950068157173426e+01
4.441000000000000000e+03,3.706588886433669128e+00,-1.702188039299316813e+01,4.642004163420002527e+01,-2.086723732999999914e+00,7.396340000000000137e-01,-6.036211935999999945e-01,6.300262007836943212e+01
4.442000000000000000e+03,-9.719392080170083048e+00,9.504635629774313088e+00,4.825213115012626730e+01,-1.215274087000000058e+00,5.547149999999999581e-01,-2.295525805000000030e+00,1.416773301456163949e+02
4.444000000000000000e+03,-1.358203155345147906e+01,1.044415923815443392e+01,4.202266002773966136e+01,-1.900104341000000030e+00,8.254730000000000123e-01,-7.697412437999999746e-01,3.695633622245530603e+01
4.446000000000000000e+03,4.226302088543058666e+00,1.219609674023415380e+01,4.710955361328085900e+01,-2.081825246000000185e+00,5.666689999999999783e-01,-6.451525732999999763e-01,2.281995074900424072e+02
4.450000000000000000e+03,-1.802695618011750511e+01,1.471215823160612279e+00,4.387694294832024156e+01,-1.183694975000000094e+00,6.990720000000000267e-01,-2.241635330999999898e+00,3.329210386272529263e+02
4.452000000000000000e+03,1.153444719033354937e-01,-1.209092887668759886e+01,5.175424775899902841e+01,-7.019800071999999780e-01,8.863609999999999545e-01,-2.106589358999999995e+00,2.213917297846779064e+01
4.453000000000000000e+03,6.580722241888044444e+00,1.024271688986690698e+01,5.001869937807968824e+01,-1.872685168000000067e+00,7.366000000000000325e-01,-6.362796092000000403e-01,8.862295337927891126e+01
4.454000000000000000e+03,-6.519464449620460123e+00,-2.002509322912719725e+01,4.305349814122448748e+01,5.096770004999999770e-01,7.818190000000000417e-01,2.571577115000000191e+00,7.477989477821155617e+01
4.457000000000000000e+03,9.743696382106866949e+00,-2.065443880799801590e+01,4.721954244012389523e+01,1.593318895999999985e+00,6.879539999999999544e-01,8.246586411999999866e-01,2.399086287705724772e+02
4.469000000000000000e+03,-5.068680567235430701e-01,-2.181497563977462750e+00,3.937058907225594595e+01,1.347855229999999904e-01,6.935240000000000293e-01,3.051330233999999919e+00,1.354608931838098407e+01
4.470000000000000000e+03,-9.041738548728142533e+00,-1.364909292249028461e+01,4.472970046906995378e+01,1.901168951000000051e+00,5.598229999999999595e-01,6.328034294000000060e-01,1.299827273554962801e+02
4.474000000000000000e+03,2.157051106831648823e+01,9.332855987190677993e+00,4.744331006501746373e+01,6.564435000999999659e-01,3.137940000000000174e-01,3.041940531999999919e+00,1.140150864777493069e+02
4.477000000000000000e+03,-7.265668018068276446e+00,3.560950944298344023e+00,4.800148565526825450e+01,-1.391577618999999988e+00,7.477930000000000410e-01,-2.136292652999999930e+00,9.744804197359594866e+01
4.478000000000000000e+03,-1.179925531671263172e+01,4.021936595578420537e+00,4.590041259856072031e+01,-2.899073557999999995e+00,7.001969999999999583e-01,3.833160206999999819e-01,7.777409514278454594e+01
4.482000000000000000e+03,-1.185576768430887284e+01,-2.839371609423555931e+00,4.776134502788806202e+01,-3.262403207999999832e-01,8.672410000000000396e-01,-2.202415337999999778e+00,6.766193283385834434e+01
4.491000000000000000e+03,-1.893889283144202906e+01,2.184379078113349948e+01,5.090819952784922009e+01,2.389601043999999952e+00,8.220520000000000049e-01,9.938606080999999870e-01,1.154325780291923849e+02
4.495000000000000000e+03,3.150673088093668639e+00,-4.992105433754304045e+00,5.391738469175810877e+01,1.550538125999999961e+00,7.102990000000000137e-01,2.272564884999999979e+00,3.210074519694670414e+01
4.496000000000000000e+03,-7.696763418617240227e+00,-1.872705716045773983e+01,4.714658548573227392e+01,-5.238984677000000367e-01,8.989249999999999741e-01,-2.207943547999999812e+00,1.527475055785573943e+02
4.500000000000000000e+03,1.859162617580955512e+01,1.778286567344608216e+01,4.605051217245131312e+01,2.902151604999999801e+00,7.132410000000000139e-01,5.324129341000000126e-01,1.811026688873420909e+01
4.506000000000000000e+03,-1.048171313932261839e+01,1.114129016278138451e+01,4.265149240045695223e+01,-6.619136985000000362e-01,8.107309999999999794e-01,-2.406974704000000020e+00,1.881795483556918569e+01
4.508000000000000000e+03,-2.171851153794097655e+01,-8.476267273362040555e+00,4.520258315619390288e+01,-1.347936057000000076e+00,7.430280000000000218e-01,-1.135409227000000021e+00,5.139074264862021124e+01
4.512000000000000000e+03,-1.969906914979309676e+01,4.909855766805979904e+00,4.778281809474957953e+01,-1.153449184000000072e+00,7.579259999999999886e-01,-2.678984327999999859e+00,1.831392072313711950e+01
4.514000000000000000e+03,2.076446614311996175e+00,8.487119013553025226e+00,4.546581784678627969e+01,-2.800878387000000025e+00,6.325669999999999904e-01,-1.099520666999999952e+00,1.704932328782432194e+02
4.521000000000000000e+03,1.032619035391201123e+01,-1.673956247813198317e+01,4.223139630539447609e+01,-7.320542719999999504e-01,8.226459999999999884e-01,-2.527830298000000031e+00,1.075006312598750391e+01
4.522000000000000000e+03,-1.308065181526069054e+01,-1.176498541881919380e+01,4.846607731972869715e+01,1.742695046999999997e+00,7.809000000000000385e-01,7.606497234000000329e-01,1.237592805327864767e+02
4.533000000000000000e+03,-2.624850798541459529e+00,1.591142222560691089e+01,4.622016991623258519e+01,2.118814378000000165e+00,7.825619999999999798e-01,5.521963725999999850e-01,1.155572061313710321e+02
4.534000000000000000e+03,2.119967640154416699e+01,2.140714751979150421e+01,4.502032220983207367e+01,-5.886447623999999657e-01,6.866560000000000441e-01,-2.041385630000000173e+00,6.963931805421746901e+01
4.538000000000000000e+03,-1.697122183368825077e+01,6.681726048373358928e+00,4.292116392973041883e+01,-2.213632714000000057e+00,6.538300000000000223e-01,-9.046308575999999491e-01,5.490503953405815452e+01
4.539000000000000000e+03,-1.642033317936815351e+01,1.932854987753706411e+01,4.679463471115435169e+01,-1.337746133000000004e+00,7.120419999999999527e-01,-2.001848306999999938e+00,7.282835134517306130e+01
4.540000000000000000e+03,2.643931495136015997e+00,1.910495884234691033e+01,4.640915084724696982e+01,1.083606945999999960e+00,7.336869999999999781e-01,2.688125245999999802e+00,2.744646719599946394e+01
4.545000000000000000e+03,-2.704129984059615133e+00,1.274510599816188616e+01,5.436081147554762083e+01,2.372157501999999862e+00,8.405059999999999754e-01,6.651782323999999580e-01,8.920173951513909572e+01
4.548000000000000000e+03,6.189361011465501772e-01,1.473741862455429263e+01,4.368180352080138107e+01,-1.149708581999999923e+00,7.204730000000000301e-01,-2.624387567999999948e+00,2.793221807447543625e+01
4.552000000000000000e+03,2.349289092565489234e+00,-1.578412629877472462e+01,3.595292071659429922e+01,-9.399427531999999808e-01,6.987710000000000310e-01,-2.112166000999999849e+00,7.094346772877194951e+00
4.556000000000000000e+03,-2.142286025414372119e+01,1.153142576953325005e+01,3.809753075858081672e+01,-5.792136112000000336e-01,8.646519999999999762e-01,-2.718010141000000157e+00,4.027615980583253474e+01
4.558000000000000000e+03,-3.244353150887601345e+00,-1.970976922143196219e+01,4.756582501016679743e+01,1.455568858999999882e-01,8.830470000000000264e-01,2.369758204000000035e+00,7.269097793030817911e+01
4.563000000000000000e+03,2.010580370594304966e+01,-1.919604624023473605e+01,4.535665575138092009e+01,2.518681802000000136e+00,5.954519999999999813e-01,6.491327954000000178e-01,1.031640914061700727e+02
4.566000000000000000e+03,-1.849495276831420654e+01,1.084406683339404331e+01,4.686058769825573478e+01,3.037123386999999841e+00,6.090809999999999835e-01,-6.572854948999999891e-01,9.708856395131176953e+01
4.568000000000000000e+03,1.286559031750618409e+01,8.266347276347252304e+00,4.602462263346187399e+01,1.169906168000000024e+00,7.453349999999999698e-01,2.611868675999999834e+00,5.592175541213666889e+00
4.577000000000000000e+03,-1.259403553127825148e+01,-1.630297690774655450e+01,4.978305139183496664e+01,7.081935743999999699e-01,8.402690000000000436e-01,2.740287787000000197e+00,1.301186824132466313e+02
4.581000000000000000e+03,1.513374671096484825e+01,-1.557950020677389524e+01,5.186548281901076507e+01,8.665574209999999944e-01,8.091359999999999664e-01,2.353127697000000129e+00,3.229251831153158037e+01
4.590000000000000000e+03,-5.578547888657879594e-02,2.079202442858950306e+01,4.647849437011052487e+01,-2.495597094999999932e+00,7.608829999999999760e-01,-7.703481858999999821e-01,9.446118048416778379e+01
4.595000000000000000e+03,-1.592466259672624140e+01,8.276979354867075145e+00,4.748093724748446220e+01,-6.810302815000000010e-01,1.001230000000000064e+00,-2.264554006000000008e+00,7.389272481611925514e+01
4.596000000000000000e+03,-1.204607504674165952e+01,1.245264219743062739e+01,4.721282758237367005e+01,-1.201763713000000067e+00,8.299480000000000190e-01,-2.674567730999999782e+00,9.988949921785962260e+01
4.603000000000000000e+03,1.288880964636265425e+01,-1.726386017789140803e+00,4.518623025578236252e+01,-1.032470983999999925e+00,8.378020000000000467e-01,-2.597349187999999920e+00,1.548625089168391789e+01
4.612000000000000000e+03,-2.013793513355096820e+01,1.424844056585482299e+01,5.099270215562476238e+01,2.103952754999999897e+00,7.419799999999999729e-01,1.427712458000000018e+00,8.822060116736879820e+01
4.616000000000000000e+03,1.719779700329535999e+01,-1.085244499993097689e+00,4.358335080682698504e+01,8.410872390000000420e-01,9.695920000000000094e-01,2.373896080000000186e+00,8.005754613997382307e+01
4.617000000000000000e+03,-2.104189584725203588e+01,5.306891454615636938e+00,4.569032786198574314e+01,7.428129513000000239e-01,7.917089999999999961e-01,2.329182491000000077e+00,2.128575668844753466e+01
4.618000000000000000e+03,1.831719228436347535e+01,1.819817205970440810e+01,4.795952985323737749e+01,6.319956011999999790e-01,9.639159999999999950e-01,2.218195999000000196e+00,7.264817162237495296e+00
4.621000000000000000e+03,1.472098614970128416e+01,-4.619674501633328489e+00,4.321776641116165507e+01,9.066104440000000153e-01,9.347720000000000473e-01,2.443460212999999825e+00,3.707678234978070009e+01
4.622000000000000000e+03,1.360474303981338906e+01,1.077934687650369538e-01,4.550085069685443528e+01,-7.026682662000000024e-01,9.040639999999999787e-01,-2.580720770000000108e+00,1.019268653254896151e+01
4.623000000000000000e+03,-5.604485561408226069e+00,-3.790802779565829006e+00,4.254683173293835807e+01,-1.831294154000000063e+00,7.635140000000000260e-01,-1.191551581999999998e+00,2.354237084010656900e-01
4.624000000000000000e+03,-1.629885668356014605e+01,-4.325008007554099976e+00,5.185866090503534309e+01,-1.029540356999999906e+00,9.699579999999999869e-01,-2.226103333000000184e+00,5.509997727277988133e+01
4.625000000000000000e+03,1.076245653337307928e+01,1.774297633707992361e+01,4.897424155375572496e+01,2.086388766999999866e+00,7.660160000000000302e-01,9.288239340999999705e-01,3.156238777545911134e+01
4.626000000000000000e+03,-2.078427535330758147e+01,-3.051285154448566850e+00,4.109498618573032047e+01,-2.331825322999999894e+00,7.254159999999999497e-01,-5.468104304999999998e-01,4.633772626428786623e+01
4.631000000000000000e+03,9.442993560030267020e+00,-1.583577098804151895e+01,4.786625504638754336e+01,1.014999245999999911e+00,7.533879999999999466e-01,1.903079291999999922e+00,4.472957719240308450e+01
4.638000000000000000e+03,1.241140478169018735e+01,-2.316171311300240010e+00,4.688601725437258949e+01,1.435433280999999894e+00,6.282109999999999639e-01,2.326500184999999998e+00,1.018362028972640765e+01
4.642000000000000000e+03,-1.180625655998845530e-01,-2.171948378802420265e+01,4.133922207946113758e+01,-1.984259685000000051e+00,7.093960000000000266e-01,-9.618703740999999807e-01,3.217359652835204287e+01
4.643000000000000000e+03,1.197574443714517400e+01,-1.372526585589634918e+00,4.983826533052354790e+01,4.768671883999999750e-01,8.291539999999999466e-01,2.567350848999999879e+00,7.269211149850778497e+01
4.644000000000000000e+03,-1.113164962419408965e+01,1.532047506092322564e+01,4.857916040625997312e+01,5.349264430000000292e-01,9.056699999999999751e-01,2.603366915000000059e+00,8.150207628512639246e+01
4.645000000000000000e+03,-1.930832331343712482e+01,7.073625601342312663e+00,4.925715494384164828e+01,-1.089338417000000003e+00,7.894139999999999491e-01,-2.774970327000000125e+00,5.511675751172771420e+00
4.649000000000000000e+03,-8.792187541494273617e+00,-2.361166242466187892e+00,4.908050561346348672e+01,-2.842170744000000138e+00,7.632919999999999705e-01,-6.000937273999999988e-01,4.308749042834010723e+00
4.661000000000000000e+03,5.932613058677402407e+00,9.338940168222336080e-01,4.508029961192804080e+01,-5.169106047000000537e-01,9.226100000000000412e-01,-2.563934838000000216e+00,1.291217532982824991e+02
4.663000000000000000e+03,-1.616714400246212335e+01,-1.503061205318392091e+01,4.659861312417591250e+01,-1.257994768999999957e+00,8.261540000000000550e-01,-2.582554474999999794e+00,1.703790643161841700e+01
4.668000000000000000e+03,1.895680930631219852e+01,1.801383422115098654e+01,4.046884556654524800e+01,2.223681997999999993e+00,6.188390000000000279e-01,1.055781354999999921e+00,1.367736442949702180e+01
4.676000000000000000e+03,-5.666397682429189508e+00,-1.128727208331112841e+00,4.705253555111643493e+01,-1.132990394999999983e+00,8.058619999999999672e-01,-2.651120848000000141e+00,4.152403673198380574e+01
4.680000000000000000e+03,-1.509053004595679148e+01,-2.002630232053357417e+01,3.849403221188243407e+01,2.495580809999999872e+00,8.693560000000000176e-01,1.091729101000000091e+00,4.639767072579414986e+01
4.682000000000000000e+03,1.399231725940666848e+01,-7.073360063834786438e+00,5.301013311492454960e+01,2.047339630000000188e+00,8.816199999999999593e-01,7.622076788999999630e-01,2.830648355156703033e+01
4.686000000000000000e+03,-1.948335838635002482e+00,9.347803539316975829e+00,4.358014951549216676e+01,-2.636828689000000114e+00,7.218849999999999989e-01,-1.004484326000000038e+00,3.936228151838588474e+01
4.689000000000000000e+03,-4.853056378178452590e+00,-9.292568832178620397e+00,4.701366127577704646e+01,-1.645405531000000005e-02,8.009519999999999973e-01,3.031635164999999965e+00,2.021555044692201619e+01
4.690000000000000000e+03,-1.419242505470305815e+01,-1.539843537765822212e+01,4.478464362197524196e+01,7.578263601000000405e-01,8.301720000000000210e-01,2.474913884999999869e+00,7.539266779416043107e+01
4.691000000000000000e+03,8.075837652310410064e+00,-2.466529688380594276e+00,4.199943617159489406e+01,9.477185382999999685e-01,8.416850000000000165e-01,2.146637416999999992e+00,3.994869727933917591e+00
4.699000000000000000e+03,-1.934725990026495879e+01,-1.185370508775627130e+01,4.761768818400135217e+01,-1.321362154000000011e+00,6.385070000000000467e-01,-2.484008946999999967e+00,2.901978086551173064e+01
4.704000000000000000e+03,8.999475675292709198e+00,-1.345459389375832870e+01,4.873916327090495315e+01,3.007828137000000179e+00,7.673640000000000461e-01,7.758299551999999766e-01,3.832055601811079271e+01
4.716000000000000000e+03,7.962246525666769159e+00,3.821784597266287609e+00,3.744170346773902480e+01,-1.112648571000000031e+00,8.758650000000000047e-01,-2.079183047999999978e+00,3.351300647391075671e+01
4.717000000000000000e+03,-8.802897581817775929e+00,1.780369486414147673e+01,3.717825498126320838e+01,-9.945288345999999668e-01,9.213160000000000238e-01,-2.506878426000000104e+00,1.798119721066709076e+01
4.720000000000000000e+03,-1.168538454046293573e+01,-1.957519996127309270e+01,4.847223782507703760e+01,-8.276882687999999322e-02,7.101760000000000295e-01,2.499663983000000034e+00,8.424872536789317579e+00
4.728000000000000000e+03,-9.532439938916402511e+00,-8.584521187715917989e+00,4.914641855987777319e+01,-2.170416975999999831e+00,5.406220000000000470e-01,-6.791872938999999887e-01,3.228868393884006309e+02
4.729000000000000000e+03,-1.964725083018076646e+01,4.716675724542913173e+00,5.400473407340261645e+01,-1.844721319000000026e+00,6.650700000000000500e-01,-1.090152969000000027e+00,6.143348914548464990e+01
4.736000000000000000e+03,-1.149863197694798700e+01,-1.342069255638791603e+01,5.242885878944217382e+01,2.373945115000000161e+00,8.807610000000000161e-01,8.584693610000000419e-01,4.161030378716619538e+01
4.739000000000000000e+03,-1.620649706026805603e+01,1.339634714964780571e+01,5.101677724550081194e+01,-8.583410175000000253e-01,6.737199999999999855e-01,-2.535165389999999963e+00,1.292574630577335597e+02
4.740000000000000000e+03,3.544261245879305466e+00,-1.542601110097518102e+01,5.217074721874175225e+01,9.144762946000000170e-01,9.613690000000000291e-01,2.445180827000000168e+00,5.200475774530566468e+02
4.748000000000000000e+03,1.064067217913962082e+01,1.319234993345847862e+01,4.876881386636165416e+01,-2.661268408999999835e+00,7.586349999999999483e-01,-7.251576977000000479e-01,1.490078420807701036e+02
4.750000000000000000e+03,1.668362900268143889e+01,1.821795226656641375e+01,5.236223928108773151e+01,-1.864504759999999983e+00,9.250760000000000094e-01,-7.895674901000000467e-01,1.493287174259488381e+02
4.754000000000000000e+03,-5.610687818181883557e+00,-3.034923384513729783e+00,4.456791406585456627e+01,3.975254468000000152e-01,5.852770000000000472e-01,2.600779100000000010e+00,1.762788332304663186e+01
4.756000000000000000e+03,2.000141715664820907e+00,5.357347388269572797e+00,4.942465012455623707e+01,-1.152118420000000087e+00,8.511689999999999534e-01,-2.700045553999999903e+00,1.339506808271679006e+02
4.758000000000000000e+03,2.125487712131222295e+01,9.685495233084817635e-01,5.026262670877682837e+01,1.236215563000000017e+00,7.419320000000000359e-01,2.593968260000000026e+00,7.359935417317933570e+01
4.764000000000000000e+03,-1.016122153276151430e+01,1.210234509329834296e+01,5.406250280395394014e+01,-2.114390975000000061e-01,8.254029999999999978e-01,-2.729448629000000182e+00,1.964088172915150778e+02
4.767000000000000000e+03,-1.614654934638556227e+01,-5.887778852420757936e+00,4.820378038564209788e+01,-6.883303044999999898e-01,7.872120000000000228e-01,-2.447869909000000010e+00,9.415262975063559736e+01
4.771000000000000000e+03,3.161209968407850290e+00,1.735663791929440336e+01,5.857186254020373184e+01,2.412491595000000100e+00,6.736229999999999718e-01,9.273267337999999693e-01,1.765928511052732972e+02
4.772000000000000000e+03,1.909666251545989724e+01,5.631441406214294787e+00,5.203698378818079817e+01,4.468231889000000012e-01,6.029619999999999980e-01,2.474559258000000206e+00,1.030544644750453358e+02
4.775000000000000000e+03,1.350150313993245810e+01,7.167996913135851855e+00,4.874259373523909744e+01,3.012842066000000152e+00,6.794080000000000119e-01,4.659114335000000273e-01,5.164646730727180390e-01
4.778000000000000000e+03,9.276839622251221940e+00,-2.958341448910516647e+00,5.209350793572114213e+01,2.332195197999999969e+00,5.423019999999999508e-01,1.071671256999999988e+00,3.114566117954162650e+01
4.779000000000000000e+03,-2.122801944000339702e+01,-1.388574319828578929e+01,4.053188335090126060e+01,-9.566606091999999562e-01,6.175230000000000441e-01,-2.589221697999999794e+00,6.196421735065684544e+01
4.780000000000000000e+03,-6.117100343592502654e+00,-5.237212356773103039e+00,4.799305809464777184e+01,-1.947997106000000089e+00,8.180380000000000429e-01,-8.395421698999999682e-01,1.061726590746967247e+02
4.785000000000000000e+03,2.115893617419036943e+01,-1.036959166906306073e+01,5.863604895323818056e+01,6.535238312000000160e-01,1.017959999999999976e+00,2.419450802000000067e+00,1.149795869786874505e+02
4.788000000000000000e+03,1.426524758648296975e+00,-1.470479528622388976e+01,4.229138549129226021e+01,4.213664530999999824e-01,8.105210000000000470e-01,2.292288110999999962e+00,1.731644956558901072e+02
4.789000000000000000e+03,6.403511559753584770e+00,-1.083400840413693444e+01,4.736070923981495184e+01,-5.268930643000000469e-01,7.218069999999999764e-01,-2.397312256000000197e+00,1.424812128378426905e+02
4.793000000000000000e+03,4.665890378879200995e+00,1.462032341592452767e+01,5.406695785656967246e+01,2.248001606999999957e+00,7.768730000000000357e-01,3.535771013999999823e-01,9.220542439340496799e+01
4.795000000000000000e+03,-1.634323374645235205e+01,9.771850733221402185e-01,4.925370458409433638e+01,-7.884816529999999490e-01,9.513099999999999890e-01,-2.484528216999999817e+00,6.031715936112604481e+01
4.797000000000000000e+03,1.286691230676754572e+01,-1.234460415976183967e+01,5.345508562927137319e+01,2.003720943999999893e+00,7.610430000000000250e-01,9.043089903000000040e-01,1.044537415379974874e+02
4.800000000000000000e+03,-6.004199763615943652e+00,1.483027438199167669e+01,5.101909616964073990e+01,-3.082014598000000216e+00,7.201509999999999856e-01,-6.270098763000000464e-01,6.994588740088119039e+01
4.803000000000000000e+03,-1.092104646045636507e+01,5.439595627953490720e+00,5.172475103359168003e+01,-2.936558761000000128e+00,6.427899999999999725e-01,-2.532400828999999964e-01,3.056276754744170603e+02
4.805000000000000000e+03,-1.925476734494691655e+01,-1.153126463026787540e+01,4.406561274270092810e+01,1.503834907999999915e-01,8.712309999999999777e-01,2.397283440999999904e+00,2.072822502944534619e+02
4.811000000000000000e+03,-2.507879922513694737e+00,-1.963459899177238954e+00,4.990094552939427786e+01,-1.425450112000000047e+00,7.748220000000000107e-01,-9.607565580000000383e-01,1.274114102537749318e+02
4.813000000000000000e+03,-1.375649657881151455e+01,-1.896861006968066832e+01,4.474684013897341828e+01,-5.691843747000000509e-01,7.306409999999999849e-01,-2.521639759999999786e+00,3.525264578359895040e+01
4.818000000000000000e+03,1.811128576029265957e+01,-3.483132178162704040e+00,5.117130261211138276e+01,-8.556932019999999861e-01,8.130009999999999737e-01,-2.176283580999999856e+00,1.824389762404429121e+02
